source_class,feature,n,median,mad,p10,p90,min,max
auction_house,h04.centre_t,8,-3.045116074541776e-05,0.002110468456020864,-0.008181812865360377,0.005816711952561627,-0.015151618350653151,0.012699159064082366
auction_house,h04.diameter_over_dial,8,0.1569169025468193,0.006738379068492367,0.1336939300700341,0.1630932280660562,0.1279530947821942,0.1650604154884504
auction_house,h04.inner_r,8,0.6521346992383004,0.01816517108192911,0.6215024861458739,0.6687723607014976,0.621179729672908,0.674118644367059
auction_house,h04.inner_t,8,0.001272559320227365,0.0036546271130128982,-0.006182258065361595,0.008856605603871604,-0.015986757936881535,0.009484294267404991
auction_house,h04.outer_r,8,0.8170981500228061,0.0242616896110735,0.7409846394217177,0.839413896803591,0.7388901480687781,0.8462246967096009
auction_house,h04.outer_t,8,-0.004884329260371051,0.002514188249869667,-0.01351752417069944,0.008652130475629596,-0.02756197968702223,0.022777827104449255
auction_house,h04.radial_span,8,0.16293240950728533,0.006164964797710559,0.11966658554611007,0.17064153610209337,0.11724933772020452,0.17210605234254184
auction_house,h04.segmentation_confidence,8,0.8633210355812946,0.01992640940249274,0.8346569601641812,0.883271688537424,0.8308315041051042,0.8900784469938647
auction_house,h05.angular_residual_deg,8,0.25958067802696405,0.1526059792817911,-0.16143254334743912,0.7775624308532093,-0.42921545536034955,1.4746511626960626
auction_house,h05.anisotropy,8,1.512593050750211,0.07336335135422101,1.1797769288007744,1.582790199391336,1.1188706146984588,1.5938719088871718
auction_house,h05.area_norm,8,0.01962396333647571,0.003572065787014392,0.014094333779190806,0.02355326051808038,0.0139901651001752,0.0240017325865612
auction_house,h05.centre_r,8,0.7352621857122019,0.026255264432116454,0.6815714507184294,0.7602160080464929,0.6748996781353243,0.7647710553888819
auction_house,h05.centre_t,8,0.003301430377744191,0.0020962295348351395,-0.0019425460572711159,0.009691990313261824,-0.005055584973630456,0.01761944030125312
auction_house,h05.diameter_over_dial,8,0.15803758600388412,0.013816078587572111,0.1339591480287461,0.1731697564005041,0.13346093097730827,0.1748140585632869
auction_house,h05.inner_r,8,0.6521976492039632,0.020710175084953986,0.6211270094483657,0.6716480018524236,0.6211169696264083,0.6760573803801511
auction_house,h05.inner_t,8,-0.0012342703443129488,0.0058541472409931045,-0.009125727196520744,0.006122277092834951,-0.011519630250469481,0.006524527915535788
auction_house,h05.outer_r,8,0.8165096124097606,0.046596083986962855,0.7663819931352202,0.8765558806796526,0.7382149762161654,0.8794320145868035
auction_house,h05.outer_t,8,0.03502761214825467,0.015538330512108026,-0.010297789427535719,0.04967688798683042,-0.01400655379061444,0.0527885793441934
auction_house,h05.radial_span,8,0.17152879135246146,0.023201170530272652,0.14500570439836324,0.20658743165391658,0.11708366398696074,0.20897314362894437
auction_house,h05.segmentation_confidence,8,0.8327946037754637,0.05977758806285738,0.7276442549496808,0.8854526168483282,0.7253627486697354,0.910371129313303
auction_house,h06.angular_residual_deg,8,0.45235864766160816,0.6582018517719064,-0.47431748582342265,1.5952550202548608,-0.6959373429213542,1.9139178114970719
auction_house,h06.anisotropy,8,4.5397223642758435,0.7221919301914839,3.7038030297969433,5.4491542910896005,3.623792684308103,5.4624465969025335
auction_house,h06.area_norm,8,0.02424815729908269,0.0030676982439112894,0.016372568279221813,0.027462935065666688,0.015903440926666047,0.027649529386411482
